id,created_at,text,retweets,favorites 
931499669179400193,2017-11-17 12:30:02,b'We need to encounter the poor and learn how to share so that it becomes a way of life.',11341,42456
931137278839103490,2017-11-16 12:30:01,b'Poverty is not an accident. It has causes that must be recognized and removed for the good of so many of our brothers and sisters.',31373,96029
930774893460967424,2017-11-15 12:30:02,"b'Faith is a great life companion, allowing us to feel the presence of a Father who never leaves His creatures alone.'",10125,39685
930412505674813440,2017-11-14 12:30:02,b'Nothing and nobody can block the light that Christ puts in our hearts and on the face of His friends.',11148,47167
930050117737914368,2017-11-13 12:30:02,b'A Christian can never be a pessimist!',11380,48141
929687730270826496,2017-11-12 12:30:02,"b'We cannot change the world alone, but together we can spread the joy of the Gospel by staying close to those most in need.'",13048,50753
929325337607049217,2017-11-11 12:30:01,"b'Let us remember in our prayers all those who, with dedication and spirit of sacrifice, care for those who are ill.'",11544,50631
928962951058509825,2017-11-10 12:30:01,b'Science expresses its full dignity when it serves the integral development of the person and the human family.',6244,26949
928600561007648768,2017-11-09 12:30:00,b'May a culture of encounter always be promoted that is able to bring down the walls which still divide the world.',8236,32481
928238172290498562,2017-11-08 12:30:00,b'Only faith can transform the end of our earthly life into the beginning of eternal life.',9534,39803
927875787788656640,2017-11-07 12:30:01,"b'Jesus of Nazareth walks at our side and introduces us, by his words and the signs he performs, to the great mystery of the Father\xe2\x80\x99s love.'",7096,36010
927513397503049729,2017-11-06 12:30:00,"b'War always causes serious damage to the environment. We must not mistreat our common home, but take care of it for future generations.'",11581,44219
927151014070890497,2017-11-05 12:30:02,b'Christ was victorious over death. He is our resurrection and our life. Be witnesses to this message of hope.',9453,43354
926788625580380160,2017-11-04 12:30:01,"b'The Church needs faithful people who proclaim the Gospel with enthusiasm and wisdom, instilling hope and faith.'",7394,33574
926426232169943040,2017-11-03 12:30:00,"b'When we pray, we need to have the courage of faith. Have trust that the Lord hears us!'",14410,51703
926063848854978561,2017-11-02 12:30:01,"b'We are all small and defenceless before the mystery of death, but what a grace if at that moment we keep in our heart the flame of faith!'",8587,38560
925701459949379584,2017-11-01 12:30:01,"b'Dear friends, the world needs saints and we are all called to holiness without exception. Don\xe2\x80\x99t be afraid!'",12607,51638
925339079419551744,2017-10-31 12:30:03,"b'May the Virgin Mary help us to take the first step each day in order to build peace in love, justice and truth.'",10595,48300
924976683802873857,2017-10-30 12:30:01,"b'Learn from wonder; nurture astonishment. Live, love, believe. And, with the grace of God, never despair.'",12069,40787
924614293760434182,2017-10-29 12:30:00,b'I invite you to keep your eyes fixed on Jesus Christ in order to learn from Him how to love with all your heart.',11969,52447
924236808019435521,2017-10-28 11:30:01,b'Remember the sufferings of every person in your heart. Then bring them all to God in your prayers.',13337,50906
923874427103723520,2017-10-27 11:30:02,"b'God loves us with a love so rich in mercy that He constantly welcomes us, protects and forgives us.'",12908,48502
923512035291234305,2017-10-26 11:30:01,"b'The culture of encounter means recognizing that we are all children of God, despite our differences.'",9214,35190
923149642610724864,2017-10-25 11:30:00,b'Be courageous witnesses to Christ in the places where you live and work.',10294,41451
922787253222600704,2017-10-24 11:30:00,b'Let us all work together to promote peace among peoples and guarantee respect for human rights.',15206,51904
922424876941627392,2017-10-23 11:30:03,b'Jesus gave us the light which shines in the darkness. Defend and protect this light: it is the greatest treasure entrusted to you.',12029,46768
922062480498724866,2017-10-22 11:30:01,"b'Today, as we remember Saint John Paul II, let us also recall his words: \xe2\x80\x9cDo not be afraid! Open wide the doors for Christ!\xe2\x80\x9d'",10202,43337
922002079937212416,2017-10-22 07:30:00,"b'On this day, let us remember that the Church is missionary by nature: mission is at the heart of Christian faith. #Missio'",4493,20954
921700098756808704,2017-10-21 11:30:02,b'The Church is truly alive if it is maternal and missionary and goes out to meet others.',5453,27717
921337709741797376,2017-10-20 11:30:02,b'Let us bring the flame of Christ\xe2\x80\x99s love to humanity which needs true happiness and peace so much.',9584,37983
920975326116761600,2017-10-19 11:30:03,b'Let yourself be guided by the tenderness of God so that you may transform the world with your faith.',11215,41224
920612927555616768,2017-10-18 11:30:00,b'May artists spread the beauty of the faith and proclaim the grandeur of God\xe2\x80\x99s creation and His boundless love for all.',7677,32690
920250550641414146,2017-10-17 11:30:03,b'It is the duty of the human family to help free every single person from poverty and hunger.',19085,65631
919888151258087425,2017-10-16 11:30:00,"b'Sharing requires conversion, and this is a challenge. #ZeroHunger'",3875,16284
919842857107804160,2017-10-16 08:30:01,b'Ensuring everyone\xe2\x80\x99s right to food and nourishment is an imperative we cannot ignore. It is a right to which there are no exceptions!',15151,53463
919525764613095429,2017-10-15 11:30:00,"b'Along with the Saints, let the joy and beauty of living the Gospel shine through the witness of our lives.'",6890,32434
919163383328407554,2017-10-14 11:30:02,"b'We are called to defend and safeguard human life, especially in the mother\xe2\x80\x99s womb, in infancy, old age and physical or mental disability.'",11249,44481
918800992858202114,2017-10-13 11:30:01,"b'In this centenary of the apparitions of Our Lady of Fatima, we thank God for the countless blessings we have received under her protection.'",7288,32846
918756936966959104,2017-10-13 08:34:58,"b'The statue of Our Lady of Aparecida was found by poor workers. May Mary bless all of us, but especially those seeking employment.'",4250,23862
918076217764462593,2017-10-11 11:30:02,"b'Like Saint John XXIII, whom we remember today, let us witness to God\xe2\x80\x99s goodness and mercy before the Church and the world.'",5292,26346
917713828821065728,2017-10-10 11:30:01,b'God does not disappoint! He has placed hope in our hearts so that it can blossom and bear fruit.',16139,55798
917351444822528000,2017-10-09 11:30:02,"b'The search for peace is an open-ended task, a responsibility that never ends and that demands the commitment of everyone.'",13248,42921
916989054411034624,2017-10-08 11:30:02,"b'When you experience bitterness, put your faith in all those who still work for good: in their humility lies the seed of a new world.'",25218,79084
916626660912521216,2017-10-07 11:30:00,"b'The Rosary is a synthesis of the mysteries of Christ: we contemplate them with Mary, who allows us to see with her eyes of faith and love.'",9610,39484
916264272757272576,2017-10-06 11:30:00,b'Let us ensure that the Internet is a safe and richly human place for children: a network that does not entrap them but helps them to grow.',12200,47553
915901887639035904,2017-10-05 11:30:01,"b'The mission of schools and teachers is to develop an understanding of all that is true, good and beautiful.'",15533,48522
915539499429519360,2017-10-04 11:30:01,"b'Like Saint Francis of Assisi, let us be transformed by the love of Christ in order to live in simplicity and joy.'",11798,46777
915177109101801473,2017-10-03 11:30:00,b'Only in the silence of prayer can you learn to listen to the voice of God.',17409,62303
914814727284441088,2017-10-02 11:30:02,"b'Our guardian angel is a friend we do not see, but whose presence we feel. He accompanies us on our earthly journey to heaven.'",19539,74051
914361735900889088,2017-10-01 05:30:00,"b'Like Saint Th\xc3\xa9r\xc3\xa8se of the Child Jesus, let us learn from the humility of God who became small for us.'",10203,45559
914089946641727488,2017-09-30 11:30:00,"b'In our times we need to pray so much \xe2\x80\x93 Christians, Jews, and Muslims \xe2\x80\x93 for peace.'",15798,59390
913712457868181505,2017-09-29 10:30:00,b'I have chosen this theme for World Communications Day 2018: \xe2\x80\x9cThe truth will set you free\xe2\x80\x9d (Jn 8:32). Fake news and journalism for peace.',13773,45969
913659613370753025,2017-09-29 07:00:01,"b'Today is the Feast of the Archangels Michael, Gabriel, and Raphael. Let us call on them so that we are always reminded of God\xe2\x80\x99s presence.'",10801,42333
913365169408843776,2017-09-28 11:30:00,"b'Encountering Jesus can give a decisive direction to our life, filling it with meaning.'",9262,37662
913092121304993792,2017-09-27 17:25:00,b'#ShareJourney https://t.co/cV9MN3PjeV',2618,16494
913002785381257219,2017-09-27 11:30:01,b'Let us share without fear the journey of migrants and refugees. #ShareJourney',6760,26108
912640398803243008,2017-09-26 11:30:01,b'Let us commit ourselves to a world without nuclear weapons by implementing the Non-Proliferation Treaty to abolish these weapons of death.',15659,58658
912278012166656000,2017-09-25 11:30:02,b'Charity is more authentic and incisive when it is lived in communion.',6612,30758
